freq,unit,na_item,sector,geo\TIME_PERIOD	1949 	1950 	1951 	1952 	1953 	1954 	1955 	1956 	1957 	1958 	1959 	1960 	1961 	1962 	1963 	1964 	1965 	1966 	1967 	1968 	1969 	1970 	1971 	1972 	1973 	1974 	1975 	1976 	1977 	1978 	1979 	1980 	1981 	1982 	1983 	1984 	1985 	1986 	1987 	1988 	1989 	1990 	1991 	1992 	1993 	1994 	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,PC,P51G_RAT_GDP_S1M,S14_S15,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.52 p	3.62 p	3.41 p	3.07 p	2.52 p	2.26 p	2.12 p	1.84 p	1.80 p	1.80 p	1.90 p	2.23 p	2.14 p	2.28 p	2.32 p	2.10 p	2.36 p	2.71 p	: 
A,PC,P51G_RAT_GDP_S1M,S14_S15,SE	: 	3.00 	2.95 	2.91 	3.03 	3.16 	3.02 	3.05 	2.98 	3.18 	3.19 	3.38 	3.56 	3.60 	3.59 	3.84 	4.02 	3.73 	3.69 	3.73 	3.71 	3.43 	3.44 	3.89 	4.18 	4.08 	4.05 	4.16 	4.17 	4.23 	4.26 	4.73 	4.05 	3.52 	3.33 	3.30 	3.02 	2.77 	2.78 	3.01 	3.15 	3.24 	2.93 	2.21 	1.90 	1.65 	1.62 	1.65 	1.70 	1.86 	2.00 	2.13 	2.20 	2.51 	2.74 	3.00 	3.03 	3.22 	3.47 	3.20 	2.89 	3.17 	2.97 	2.54 	2.61 	2.66 	3.10 	3.36 	3.65 	3.41 	3.21 	3.52 	3.64 	3.49 	2.92 
A,PC,P51G_RAT_GDP_S1M,S14_S15,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.85 	6.12 	6.32 	6.47 	6.63 	6.13 	6.04 	5.35 	5.28 	5.53 	5.83 	6.31 	6.27 	6.44 	5.07 	4.43 	4.03 	3.65 	3.49 	3.53 	3.53 	3.52 	3.69 	3.81 	3.74 	3.55 	3.81 	4.23 	4.21 
A,PC,P51G_RAT_GDP_S1M,S14_S15,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.10 	3.90 	3.88 	5.22 	5.86 	5.94 	5.02 	5.46 	4.61 	4.42 	4.93 	4.24 	4.30 	4.54 	4.90 	4.46 	4.63 	4.42 	4.64 	4.22 	4.01 	4.48 	4.21 	4.53 	4.37 	4.74 	5.06 	5.54 	4.77 
A,PC,P51G_RAT_GDP_S1M,S14_S15,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.58 p	6.11 p	7.82 p	7.32 p	8.41 p	8.61 p	8.42 p	8.11 p	8.76 p	8.29 p	6.72 p	6.60 p	6.35 p	6.52 p	7.79 p
A,PC,P51G_RAT_GDP_S1M,S14_S15,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.93 	4.09 	3.37 	3.31 	3.52 	3.70 	3.65 	4.11 	4.23 	4.62 	4.69 	4.76 	4.76 	4.28 	3.52 	3.60 	3.57 	3.52 	3.73 	4.01 	4.17 	4.32 	4.63 	4.56 	4.66 	: 	: 	: 	: 
A,PC,ROCE_S11,S11,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27.03 	27.51 	26.70 	26.60 	26.94 	26.18 	26.40 	27.18 	28.04 	28.53 	28.80 	29.45 	29.50 	33.43 	29.60 	31.18 	33.71 	31.25 	29.98 	30.67 	31.56 	33.00 	29.33 	28.95 	28.08 	29.47 	28.08 	31.01 	29.65 
A,PC,ROCE_S11,S11,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	26.29 	24.68 	24.34 	23.34 	23.64 	28.31 	26.88 	23.79 	22.05 	22.70 	22.82 	20.39 	21.40 	26.52 	23.64 b	23.47 	24.43 	21.64 	22.28 	20.29 	19.60 	21.75 	22.68 	21.72 	22.75 	23.84 	28.92 	35.78 	29.75 p
A,PC,ROCE_S11,S11,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.30 	12.00 	15.75 	19.63 	16.51 	17.69 	15.69 	15.40 	15.00 	22.36 	15.02 	15.69 	16.21 	15.34 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,PC,ROCE_S11,S11,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	24.08 	22.49 	21.27 	21.13 	20.44 	21.69 	20.56 	23.18 	19.29 	18.21 	15.51 	13.07 	11.88 	15.16 	12.62 	12.92 	13.75 	13.06 	11.98 	11.52 	10.54 	11.05 	11.51 	12.26 	10.47 	9.63 	9.27 	12.41 	9.70 
A,PC,ROCE_S11,S11,EA20	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22.32 	22.96 	22.09 	21.59 	20.49 	18.77 	18.65 	21.34 	19.37 	20.04 	20.91 	19.93 	19.40 	19.96 	20.30 	20.22 	20.11 	21.26 	19.91 	18.61 	19.58 	22.40 	22.40 
A,PC,ROCE_S11,S11,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22.36 	25.38 	26.34 	23.49 	21.15 	26.22 	27.73 	27.73 	23.85 	22.21 	23.25 	23.42 	24.20 	19.06 	16.76 	19.50 	24.47 	21.95 	20.31 	19.82 	20.17 	19.62 	21.16 	21.12 	20.91 	19.50 	19.85 	: 	: 
A,PC,ROCE_S11,S11,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	40.15 	41.21 	31.13 	20.87 	12.11 	18.96 	24.59 	27.18 	25.04 	24.48 	19.61 	18.89 	19.27 	32.65 	28.10 	29.90 	38.19 	31.04 	24.68 	16.84 	16.42 	13.84 	11.54 	15.34 	12.40 	11.49 	12.00 	16.15 p	13.21 p
A,PC,ROCE_S11,S11,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	26.73 	26.17 	23.32 	17.61 	16.74 	17.65 	17.37 	17.84 	16.04 	14.40 	13.22 	11.57 	11.67 	14.63 	14.64 	14.66 	14.92 	15.58 	15.24 	15.41 	14.65 	15.56 	16.13 	17.15 	16.21 	12.41 	13.49 	16.84 	16.89 
A,PC,ROCE_S11,S11,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22.04 	22.77 	21.83 	21.21 	20.12 	18.46 	18.46 	21.55 	19.20 	19.69 	20.85 	19.65 	18.95 	19.30 	19.47 	19.22 	19.18 	20.42 	19.08 	17.68 	18.41 	21.62 	21.31 
A,PC,ROCE_S11,S11,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	26.91 	23.67 	23.91 	18.03 	8.44 	10.27 	14.92 	20.61 	20.88 	21.50 	17.94 	16.61 	16.13 	26.14 	18.56 	17.94 	21.05 	19.10 	16.04 	14.74 	15.59 	14.83 	15.57 	16.33 	15.41 	14.08 	13.38 	16.26 	16.83 
A,PC,ROCE_S11,S11,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21.85 	18.48 	19.13 	18.15 	12.73 	14.39 	16.98 	16.57 	16.52 	15.59 	15.94 	14.36 	13.54 	17.01 	14.89 	14.82 	14.79 	14.42 	14.25 	14.50 	14.82 	15.15 	14.31 	14.58 	13.66 	12.63 	12.83 	13.25 p	13.70 
A,PC,ROCE_S11,S11,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.98 	13.30 	15.35 	17.66 	16.46 	16.14 	17.85 	21.47 	19.07 	19.17 	17.39 	19.24 	18.07 	18.60 	16.38 	17.27 	17.24 	17.14 	19.26 	21.51 	23.66 	21.87 	22.88 	23.39 	23.15 	21.26 	22.50 	21.54 	23.40 p
A,PC,ROCE_S11,S11,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	28.50 	33.90 	31.84 	27.05 	28.07 	24.37 	27.12 	20.95 	19.56 	21.91 	20.42 	21.40 	20.53 	19.65 	20.50 	20.97 	21.65 	22.14 	24.39 	26.47 	30.99 	34.96 	33.52 
A,PC,ROCE_S11,S11,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.63 	17.47 	13.74 	8.22 	9.41 	7.53 	6.42 	7.74 	9.50 	9.74 	10.78 	11.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,PC,ROCE_S11,S11,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	33.20 	33.24 	30.61 	26.68 	21.59 	22.77 	23.48 	22.03 	21.86 	20.59 	17.66 	15.80 	15.94 	15.84 	15.09 	16.43 	17.00 	15.55 	15.18 	15.22 	15.36 	17.53 	18.06 	19.14 	18.33 	16.17 	17.43 	19.86 	20.55 
A,PC,ROCE_S11,S11,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31.09 	28.91 	28.37 	27.14 	22.92 	30.28 	38.98 	40.54 	40.27 	36.48 	33.38 	29.64 	28.78 	28.38 	31.10 	36.25 	45.12 	46.09 	46.42 	48.08 	42.16 	39.12 	40.35 	43.49 	41.56 	43.08 	41.50 	45.48 	42.39 
A,PC,ROCE_S11,S11,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22.58 	23.79 	22.00 	24.93 	22.20 	21.77 	21.29 	20.27 	20.32 	22.98 	23.10 	21.17 	25.61 	30.41 	32.36 	27.48 	28.16 	33.53 	36.24 	30.93 	28.63 	28.87 	27.52 	21.70 	26.08 	25.37 	30.43 	27.33 	32.60 
A,PC,ROCE_S11,S11,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	34.90 	33.41 	41.91 	38.98 	39.64 	37.64 	41.44 	44.25 	44.60 	37.75 	36.20 	30.66 	27.95 	25.15 	26.25 	27.61 	30.02 	31.48 	29.95 	30.45 	24.94 	23.67 	23.59 	23.54 	23.81 	22.79 	28.54 	25.96 	22.32 
A,PC,ROCE_S11,S11,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	24.46 	22.42 	22.80 	22.94 	22.01 	22.21 	20.10 	24.37 	24.45 	21.44 	21.25 	21.90 	21.29 	22.52 	19.40 	22.22 	21.42 	23.60 	28.44 	33.12 	41.87 	38.97 	45.75 	42.81 	37.40 	37.49 	47.12 	51.11 	48.48 
A,PC,ROCE_S11,S11,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10.02 	9.83 	9.76 	9.85 	8.64 	9.69 	11.63 	13.81 	13.77 	15.03 	14.81 	15.83 	15.95 	20.20 	15.66 	15.71 	16.09 	14.94 	14.12 	13.78 	14.55 	14.53 	14.83 	16.22 	15.54 	15.32 	15.21 	19.79 	19.22 
A,PC,ROCE_S11,S11,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19.70 	21.08 	24.30 	21.98 	23.49 	24.20 	25.33 	25.10 	22.17 	25.83 	25.89 	25.27 	22.37 	23.95 	27.18 	25.54 	28.67 	27.03 	26.19 	25.42 	28.04 	25.52 	24.44 	24.33 	27.30 	27.55 	30.51 	35.62 	38.19 
A,PC,ROCE_S11,S11,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19.13 	18.74 	17.32 	16.28 	14.93 	14.63 	14.19 	13.93 	14.04 	13.49 	12.87 	11.58 	12.09 	12.22 	11.54 	12.15 	11.88 	12.01 	12.66 	12.89 	12.63 	13.44 	13.63 	13.54 	13.50 	11.55 	11.85 	13.30 	12.94 p
A,PC,ROCE_S11,S11,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25.45 	20.26 	16.16 	16.10 	12.35 	14.08 	16.15 	20.19 	17.78 	16.55 	13.56 	12.39 	13.03 	15.90 	11.45 	11.89 	13.15 	11.13 	10.10 	9.99 	9.99 	8.88 	8.38 	9.36 	8.58 	7.73 	7.53 	: 	: 
A,PC,ROCE_S11,S11,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.56 	15.52 	19.39 	18.62 	19.21 	17.09 	17.38 	16.90 	18.14 	16.79 	16.22 	15.98 	15.16 	16.86 	14.07 	13.23 	14.33 	14.36 	16.18 	17.51 	19.35 	20.42 	22.03 	22.02 	23.15 	23.73 	23.22 	22.15 	26.62 
A,PC,ROCE_S11,S11,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.63 	18.80 	21.13 	23.14 	26.74 	33.32 	36.23 	35.98 	36.43 	44.62 	41.83 	44.83 	43.87 	43.90 	34.88 	40.13 	42.57 	40.44 	41.11 	38.26 	39.72 	37.05 	36.81 	33.85 	31.69 	32.00 	34.22 	31.13 	43.82 
A,PC,ROCE_S11,S11,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.26 	16.26 	15.27 	14.30 	11.18 	12.34 	13.59 	18.42 	18.03 	16.53 	14.63 	14.05 	13.78 	20.34 	15.31 	15.44 	16.42 	15.57 	15.20 	16.57 	17.82 	18.00 	16.94 	19.07 	17.46 	: 	: 	: 	: 
A,PC,ROE_S11,S11,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25.65 	26.10 	26.29 	30.04 	32.71 	33.82 	30.17 	38.04 	43.12 	40.86 	41.76 	36.32 	34.93 	43.56 	35.20 	39.83 	46.73 	36.35 	30.69 	29.84 	30.88 	35.21 	26.26 	26.08 	24.41 	24.67 	26.40 	28.12 	20.13 
A,PC,ROE_S11,S11,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	20.04 	18.06 	18.45 	16.80 	17.40 	23.68 	18.68 	13.87 	13.29 	15.00 	14.26 	11.92 	16.02 	17.57 	17.18 b	15.54 	16.02 	13.47 	14.75 	14.66 	16.00 	19.96 	19.51 	22.55 	28.41 	22.97 	32.65 	41.14 	33.35 p
A,PC,ROE_S11,S11,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-22.33 	27.62 	18.08 	33.81 	14.56 	11.85 	23.94 	28.76 	24.25 	24.32 	21.83 	18.20 	9.43 	9.38 	14.60 	12.65 	15.00 	15.99 	13.12 	12.57 	14.04 	13.37 	15.43 	: 	: 	: 	: 	: 	: 
A,PC,ROE_S11,S11,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.74 	7.44 	6.92 	6.29 	5.76 	8.55 	9.48 	9.99 	11.27 	15.65 	6.87 	9.49 	7.43 	8.31 	5.49 	7.88 	7.33 	7.98 	7.49 	9.49 	6.48 	4.43 	6.59 	9.04 p	7.13 p
A,PC,ROE_S11,S11,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	33.87 	30.11 	25.56 	37.69 	7.45 	8.13 	12.66 	11.21 	16.94 	9.40 	5.78 	4.63 	2.92 	5.52 	7.46 	8.85 	5.09 	2.91 	1.09 	0.45 	0.03 	2.90 	4.43 	6.38 	6.60 	6.28 	7.93 	7.54 	3.49 p
A,PC,ROE_S11,S11,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.53 	4.07 	1.75 	3.50 	4.10 	5.38 	6.93 	6.55 	7.18 	8.94 	9.87 	10.96 	12.34 	12.94 	10.80 	8.35 	9.41 	9.70 	9.37 	12.99 	14.54 	14.67 	15.39 	12.28 	13.17 	10.31 	10.34 	11.51 	: 
A,PC,ROE_S11,S11,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	50.24 	41.49 	38.63 	38.78 	25.90 	32.30 	55.96 	62.22 	48.47 	56.78 	54.52 	49.40 	45.21 	63.04 	53.98 	55.26 	69.90 	55.81 	44.36 	44.58 	51.10 	33.38 	29.12 	40.91 	33.31 	28.55 p	33.12 p	46.60 p	44.03 p
A,PC,ROE_S11,S11,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	20.74 	19.27 	18.70 	17.15 	17.83 	20.19 	17.82 	19.01 	13.74 	15.21 	11.52 	12.58 	8.22 	11.85 	9.70 	7.86 	12.42 	10.32 	9.34 	11.24 	10.41 	12.29 	10.93 	11.35 	9.01 	7.66 	7.33 	10.95 	6.66 
A,PC,ROE_S11,S11,EA20	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	20.93 	22.51 	21.40 	21.47 	20.53 	18.30 	18.73 	23.08 	21.31 	22.27 	24.17 	20.18 	19.36 	19.91 	20.22 	19.41 	18.49 	21.39 	19.11 	15.34 	17.01 	20.05 	18.57 
A,PC,ROE_S11,S11,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.39 	15.84 	17.58 	15.66 	14.49 	19.93 	23.75 	24.95 	20.52 	16.01 	14.49 	17.39 	24.10 	15.63 	12.13 	15.21 	15.84 	16.54 	16.65 	14.59 	13.62 	13.17 	14.35 	14.32 	13.34 	10.38 	12.59 	14.21 	10.58 
A,PC,ROE_S11,S11,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.19 	12.31 	9.59 	5.06 	4.41 	7.91 	17.14 	20.80 	20.03 	19.75 	12.94 	12.82 	12.58 	41.56 	29.64 	34.06 	48.99 	30.28 	19.12 	13.89 	14.06 	8.56 	6.54 	11.13 	7.15 	6.65 	7.62 	12.24 p	7.93 p
A,PC,ROE_S11,S11,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	24.42 	22.76 	17.51 	11.18 	10.94 	11.56 	11.07 	12.78 	11.15 	9.72 	8.31 	8.20 	8.30 	15.02 	18.99 	19.82 	18.42 	17.05 	16.16 	16.40 	14.22 	15.27 	15.54 	17.08 	15.67 	9.85 	9.67 	12.91 	12.44 
A,PC,ROE_S11,S11,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19.95 	21.24 	20.68 	20.43 	19.41 	17.37 	18.14 	22.99 	20.37 	20.60 	23.13 	19.75 	17.80 	18.36 	18.48 	17.82 	17.01 	19.49 	17.31 	13.98 	15.32 	18.34 	16.78 
